imageCounter,currentTime,meanNetworkDelay,meanResponseTime
1,2021-05-29 14:26:15.515339,3.791264533996582,3.977083921432495
2,2021-05-29 14:26:15.541135,3.438806176185608,3.544256806373596
3,2021-05-29 14:26:15.565017,3.2562508583068848,3.334288994471232
4,2021-05-29 14:26:15.643699,3.1306912899017334,3.19562691450119
5,2021-05-29 14:26:15.829142,3.0548254013061524,3.1116383552551268
6,2021-05-29 14:26:16.022767,3.0051085154215493,3.056739846865336
7,2021-05-29 14:26:16.265775,2.976334367479597,3.0241290160587857
8,2021-05-29 14:26:16.496175,2.947927087545395,2.993325650691986
9,2021-05-29 14:26:16.705621,2.9286473062303333,2.9717201126946344
10,2021-05-29 14:26:16.928388,2.9108716011047364,2.9521076917648315
11,2021-05-29 14:26:17.145764,2.8970369425686924,2.9368197701194068
12,2021-05-29 14:26:17.328005,2.884551227092743,2.9231021404266357
13,2021-05-29 14:26:17.527745,2.8743202319512,2.9118675818810096
14,2021-05-29 14:26:17.712754,2.8655134780066356,2.902171458516802
15,2021-05-29 14:26:17.968690,2.860894791285197,2.896757443745931
16,2021-05-29 14:26:18.183745,2.8540372401475906,2.8892834037542343
17,2021-05-29 14:26:18.373804,2.8481302401598763,2.8827604546266445
18,2021-05-29 14:26:18.598588,2.8434903489218817,2.877931515375773
19,2021-05-29 14:26:18.786692,2.838595565996672,2.872585986789904
20,2021-05-29 14:26:19.034620,2.8373471975326536,2.8709004521369934
21,2021-05-29 14:26:19.240105,2.833074160984584,2.8661957468305315
22,2021-05-29 14:26:19.483052,2.831144192002036,2.863887743516402
23,2021-05-29 14:26:19.665147,2.8274609420610513,2.8598344222359033
24,2021-05-29 14:26:19.870923,2.824184000492096,2.8562044699986777
25,2021-05-29 14:26:20.109263,2.823284635543823,2.855003309249878
26,2021-05-29 14:26:20.298957,2.8204208245644202,2.85185602078071
27,2021-05-29 14:26:20.504810,2.8179639975229898,2.8491547372606068
28,2021-05-29 14:26:20.749064,2.8174517239843095,2.848596521786281
29,2021-05-29 14:26:20.937662,2.8153469726957123,2.8462346175621294
30,2021-05-29 14:26:21.187466,2.813710403442383,2.8443984667460125
31,2021-05-29 14:26:21.371905,2.812117430471605,2.8426163658019035
32,2021-05-29 14:26:21.664699,2.8135178238153458,2.843849241733551
33,2021-05-29 14:26:21.899556,2.8115335377779873,2.8416868339885366
34,2021-05-29 14:26:22.099546,2.809995924725252,2.839976535123937
35,2021-05-29 14:26:22.284700,2.808342252458845,2.83816978590829
36,2021-05-29 14:26:22.578659,2.809630274772644,2.8393456670973034
37,2021-05-29 14:26:22.758015,2.809954275956025,2.839527394320514
38,2021-05-29 14:26:22.955274,2.8084846044841565,2.838103771209717
39,2021-05-29 14:26:23.204094,2.8088775047889123,2.838391438508645
40,2021-05-29 14:26:23.393347,2.807500511407852,2.8369097292423247
41,2021-05-29 14:26:23.593423,2.806017724479117,2.835316983664908
42,2021-05-29 14:26:23.776680,2.804610252380371,2.8338095176787603
43,2021-05-29 14:26:24.012485,2.8044941480769667,2.8335979483848392
44,2021-05-29 14:26:24.222788,2.803349256515503,2.832380544055592
45,2021-05-29 14:26:24.453248,2.802775356504652,2.83168846766154
46,2021-05-29 14:26:24.652278,2.801707309225331,2.8305234960887744
47,2021-05-29 14:26:24.911011,2.8020937189142754,2.8308402375972017
48,2021-05-29 14:26:25.124605,2.80100616812706,2.829819470643997
49,2021-05-29 14:26:25.405346,2.8001588801948394,2.8307368560713164
50,2021-05-29 14:26:25.548144,2.800212178230286,2.8306959533691405
51,2021-05-29 14:26:25.764467,2.799818520452462,2.8301947023354326
52,2021-05-29 14:26:25.986863,2.7990714403299184,2.829342406529647
53,2021-05-29 14:26:26.211980,2.798493632730448,2.828656758902208
54,2021-05-29 14:26:26.412358,2.7975840745148837,2.8276723799882113
